Index #,Order ID,Year,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,P_ID,Product_Name,Region
7977,US-2012-126753,2012,8/16/2012,Standard Class,SP-20860,Sung Pak,Corporate,Bangladesh,Panchagarh,Office Supplies,Paper,10.272,3,0.2,3.21,P-1013,ITEM-0996,Northern
7978,CA-2011-166051,2011,5/31/2011,Standard Class,JK-15625,Jim Karlsson,Consumer,Bangladesh,Dinajpur,Technology,Phones,659.97,3,0,197.991,P-0421,ITEM-0416,Northern
7979,CA-2011-166051,2011,5/31/2011,Standard Class,JK-15625,Jim Karlsson,Consumer,Bangladesh,Dinajpur,Technology,Phones,113.73,3,0,32.9817,P-0530,ITEM-0525,Northern
7980,CA-2012-113040,2012,8/27/2012,Standard Class,CC-12100,Chad Cunningham,Home Office,Bangladesh,Noakhali,Office Supplies,Binders,5.104,1,0.2,1.6588,P-1207,ITEM-1183,Eastern
7981,CA-2011-103800,2011,1/4/2011,Standard Class,DP-13000,Darren Powers,Consumer,Bangladesh,Rajshahi,Office Supplies,Paper,16.448,2,0.2,5.5512,P-1537,ITEM-1516,Northern
7982,CA-2011-113383,2011,9/10/2011,First Class,SF-20065,Sandra Flanagan,Consumer,Bangladesh,Jessore,Office Supplies,Appliances,81.92,4,0,22.1184,P-0565,ITEM-0560,Southern
7983,CA-2011-113383,2011,9/10/2011,First Class,SF-20065,Sandra Flanagan,Consumer,Bangladesh,Jessore,Furniture,Furnishings,254.9,5,0,76.47,P-1155,ITEM-1134,Southern
7984,CA-2014-152499,2014,1/23/2014,Second Class,EH-13765,Edward Hooks,Corporate,Bangladesh,Rajbari,Office Supplies,Fasteners,15.12,5,0.2,4.914,P-1229,ITEM-0034,Central
7985,CA-2014-152499,2014,1/23/2014,Second Class,EH-13765,Edward Hooks,Corporate,Bangladesh,Rajbari,Office Supplies,Art,7.872,3,0.2,0.8856,P-1610,ITEM-1592,Central
7986,CA-2013-151498,2013,4/22/2013,First Class,DN-13690,Duane Noonan,Consumer,Bangladesh,Rangamati,Office Supplies,Binders,8.32,5,0.2,2.808,P-0256,ITEM-0254,Eastern
7987,CA-2013-137939,2013,7/21/2013,Second Class,PJ-19015,Pauline Johnson,Consumer,Bangladesh,Bogura,Technology,Phones,89.95,5,0,43.176,P-0832,ITEM-0819,Northern
7988,US-2013-117793,2013,8/24/2013,Standard Class,MA-17560,Matt Abelman,Home Office,Bangladesh,Bandarban,Office Supplies,Labels,25.2,4,0,11.592,P-1622,ITEM-1604,Eastern
7989,US-2013-117793,2013,8/24/2013,Standard Class,MA-17560,Matt Abelman,Home Office,Bangladesh,Bandarban,Office Supplies,Labels,37.59,3,0,17.6673,P-1587,ITEM-1569,Eastern
7990,US-2013-117793,2013,8/24/2013,Standard Class,MA-17560,Matt Abelman,Home Office,Bangladesh,Bandarban,Office Supplies,Storage,14.97,1,0,4.1916,P-0329,ITEM-0325,Eastern
7991,US-2013-117793,2013,8/24/2013,Standard Class,MA-17560,Matt Abelman,Home Office,Bangladesh,Bandarban,Technology,Accessories,1.98,2,0,0.891,P-1431,ITEM-1410,Eastern
7992,CA-2013-133872,2013,6/15/2013,First Class,VM-21835,Vivian Mathis,Consumer,Bangladesh,Narayanganj,Office Supplies,Binders,39.936,4,0.7,-26.624,P-1198,ITEM-1174,Central
7993,CA-2013-133872,2013,6/15/2013,First Class,VM-21835,Vivian Mathis,Consumer,Bangladesh,Narayanganj,Technology,Accessories,18.464,2,0.2,2.308,P-1576,ITEM-1558,Central
7994,US-2012-165743,2012,11/20/2012,Second Class,MM-18055,Michelle Moray,Consumer,Bangladesh,Natore,Office Supplies,Binders,4.896,3,0.7,-3.4272,P-0305,ITEM-0302,Northern
7995,US-2012-165743,2012,11/20/2012,Second Class,MM-18055,Michelle Moray,Consumer,Bangladesh,Natore,Furniture,Bookcases,145.764,6,0.7,-247.7988,P-0318,ITEM-0315,Northern
7996,US-2012-165743,2012,11/20/2012,Second Class,MM-18055,Michelle Moray,Consumer,Bangladesh,Natore,Office Supplies,Binders,9.612,6,0.7,-7.3692,P-0952,ITEM-0936,Northern
7997,US-2014-105998,2014,11/4/2014,First Class,CR-12580,Clay Rozendal,Home Office,Bangladesh,Noakhali,Technology,Accessories,199.75,5,0,87.89,P-0241,ITEM-0239,Eastern
7998,US-2014-105998,2014,11/4/2014,First Class,CR-12580,Clay Rozendal,Home Office,Bangladesh,Noakhali,Furniture,Tables,1673.184,12,0.2,20.9148,P-0617,ITEM-0612,Eastern
7999,US-2011-148194,2011,5/4/2011,First Class,BS-11365,Bill Shonely,Corporate,Bangladesh,Rangamati,Furniture,Furnishings,12.18,7,0,3.8976,P-0853,ITEM-0838,Eastern
8000,US-2011-148194,2011,5/4/2011,First Class,BS-11365,Bill Shonely,Corporate,Bangladesh,Rangamati,Office Supplies,Appliances,57.68,4,0,19.0344,P-0337,ITEM-0333,Eastern
8001,US-2012-151407,2012,11/8/2012,Standard Class,RD-19585,Rob Dowd,Consumer,Bangladesh,Barisal,Technology,Phones,263.96,4,0,76.5484,P-0782,ITEM-0773,Southern
8002,CA-2012-110870,2012,12/12/2012,First Class,KD-16270,Karen Daniels,Consumer,Bangladesh,Noakhali,Technology,Accessories,299.94,6,0,128.9742,P-1136,ITEM-1115,Eastern
8003,CA-2012-110870,2012,12/12/2012,First Class,KD-16270,Karen Daniels,Consumer,Bangladesh,Noakhali,Office Supplies,Supplies,25.76,7,0,0.5152,P-0328,ITEM-0034,Eastern
8004,CA-2011-143210,2011,12/1/2011,First Class,AA-10645,Anna Andreadi,Consumer,Bangladesh,Khulna,Technology,Phones,271.9,2,0,78.851,P-1624,ITEM-1605,Southern
8005,CA-2011-143210,2011,12/1/2011,First Class,AA-10645,Anna Andreadi,Consumer,Bangladesh,Khulna,Furniture,Furnishings,45.84,3,0,15.5856,P-0678,ITEM-0672,Southern
8006,CA-2011-143210,2011,12/1/2011,First Class,AA-10645,Anna Andreadi,Consumer,Bangladesh,Khulna,Furniture,Furnishings,9.82,2,0,3.2406,P-0876,ITEM-0861,Southern
8007,CA-2013-139808,2013,10/8/2013,Standard Class,MC-18100,Mick Crebagga,Consumer,Bangladesh,Rangamati,Office Supplies,Fasteners,93.36,12,0,0.9336,P-1507,ITEM-1485,Eastern
8008,CA-2012-110863,2012,11/17/2012,Standard Class,AA-10645,Anna Andreadi,Consumer,Bangladesh,Chittagong,Office Supplies,Storage,541.24,4,0,5.4124,P-0274,ITEM-0271,Eastern
8009,CA-2012-110863,2012,11/17/2012,Standard Class,AA-10645,Anna Andreadi,Consumer,Bangladesh,Chittagong,Office Supplies,Paper,106.32,3,0,49.9704,P-0259,ITEM-0034,Eastern
8010,CA-2012-110863,2012,11/17/2012,Standard Class,AA-10645,Anna Andreadi,Consumer,Bangladesh,Chittagong,Furniture,Chairs,1323.9,5,0,383.931,P-1803,ITEM-1784,Eastern
8011,CA-2011-127859,2011,3/17/2011,Second Class,QJ-19255,Quincy Jones,Corporate,Bangladesh,Panchagarh,Office Supplies,Paper,126.624,6,0.2,41.1528,P-0955,ITEM-0939,Northern
8012,US-2012-136427,2012,6/20/2012,First Class,JM-16195,Justin MacKendrick,Consumer,Bangladesh,Natore,Technology,Phones,125.944,7,0.2,15.743,P-1805,ITEM-1786,Northern
8013,CA-2014-120138,2014,5/26/2014,Same Day,TB-21625,Trudy Brown,Consumer,Bangladesh,Bogura,Office Supplies,Binders,663.92,5,0.2,207.475,P-0897,ITEM-0881,Northern
8014,CA-2014-120138,2014,5/26/2014,Same Day,TB-21625,Trudy Brown,Consumer,Bangladesh,Bogura,Technology,Accessories,120,8,0,13.2,P-0047,ITEM-0047,Northern
8015,CA-2014-120138,2014,5/26/2014,Same Day,TB-21625,Trudy Brown,Consumer,Bangladesh,Bogura,Office Supplies,Fasteners,3.29,1,0,1.4805,P-1322,ITEM-1299,Northern
8016,CA-2014-120138,2014,5/26/2014,Same Day,TB-21625,Trudy Brown,Consumer,Bangladesh,Bogura,Furniture,Furnishings,18.84,3,0,6.0288,P-0546,ITEM-0541,Northern
8017,US-2011-131870,2011,9/9/2011,First Class,NF-18595,Nicole Fjeld,Home Office,Bangladesh,Chuadanga,Furniture,Furnishings,60.672,6,0.2,12.8928,P-1309,ITEM-1285,Southern
8018,US-2011-131870,2011,9/9/2011,First Class,NF-18595,Nicole Fjeld,Home Office,Bangladesh,Chuadanga,Office Supplies,Art,30.816,9,0.2,2.6964,P-1006,ITEM-0989,Southern
8019,CA-2014-114804,2014,10/18/2014,Second Class,BF-11020,Barry Französisch,Corporate,Bangladesh,Noakhali,Technology,Phones,52.792,1,0.2,4.6193,P-0195,ITEM-0194,Eastern
8020,CA-2014-167227,2014,11/3/2014,First Class,NP-18670,Nora Paige,Consumer,Bangladesh,Khagrachhari,Office Supplies,Appliances,83.9,10,0,20.975,P-1613,ITEM-1595,Eastern
8021,CA-2014-167227,2014,11/3/2014,First Class,NP-18670,Nora Paige,Consumer,Bangladesh,Khagrachhari,Office Supplies,Paper,11.76,2,0,5.7624,P-1018,ITEM-1000,Eastern
8022,CA-2011-129189,2011,7/21/2011,Standard Class,HM-14860,Harry Marie,Corporate,Bangladesh,Rajshahi,Office Supplies,Appliances,4.992,3,0.8,-12.9792,P-1253,ITEM-1228,Northern
8023,CA-2011-129189,2011,7/21/2011,Standard Class,HM-14860,Harry Marie,Corporate,Bangladesh,Rajshahi,Office Supplies,Envelopes,87.92,5,0.2,29.673,P-1665,ITEM-1644,Northern
8024,CA-2011-129189,2011,7/21/2011,Standard Class,HM-14860,Harry Marie,Corporate,Bangladesh,Rajshahi,Furniture,Chairs,657.93,5,0.3,-93.99,P-0500,ITEM-0495,Northern
8025,CA-2011-129189,2011,7/21/2011,Standard Class,HM-14860,Harry Marie,Corporate,Bangladesh,Rajshahi,Office Supplies,Binders,1.044,1,0.8,-1.827,P-1582,ITEM-1564,Northern
8026,CA-2012-132465,2012,9/11/2012,Second Class,DM-13525,Don Miller,Corporate,Bangladesh,Bogura,Furniture,Furnishings,210.68,2,0,50.5632,P-1806,ITEM-1787,Northern
8027,CA-2012-132465,2012,9/11/2012,Second Class,DM-13525,Don Miller,Corporate,Bangladesh,Bogura,Office Supplies,Storage,78.8,1,0,1.576,P-1820,ITEM-1800,Northern
8028,CA-2012-132465,2012,9/11/2012,Second Class,DM-13525,Don Miller,Corporate,Bangladesh,Bogura,Technology,Accessories,19.99,1,0,6.7966,P-0085,ITEM-0085,Northern
8029,CA-2012-132465,2012,9/11/2012,Second Class,DM-13525,Don Miller,Corporate,Bangladesh,Bogura,Office Supplies,Storage,772.68,4,0,108.1752,P-1663,ITEM-1642,Northern
8030,CA-2013-166373,2013,10/22/2013,Standard Class,JF-15565,Jill Fjeld,Consumer,Bangladesh,Rajshahi,Technology,Accessories,106.08,6,0.2,-9.282,P-0177,ITEM-0176,Northern
8031,CA-2013-158806,2013,1/7/2013,Standard Class,NM-18520,Neoma Murray,Consumer,Bangladesh,Rajshahi,Furniture,Furnishings,23.076,3,0.6,-10.9611,P-1007,ITEM-1373,Northern
8032,CA-2013-158806,2013,1/7/2013,Standard Class,NM-18520,Neoma Murray,Consumer,Bangladesh,Rajshahi,Office Supplies,Paper,25.92,5,0.2,9.072,P-0748,ITEM-0739,Northern
8033,CA-2012-119690,2012,6/25/2012,First Class,MV-17485,Mark Van Huff,Consumer,Bangladesh,Rajshahi,Office Supplies,Paper,47.952,3,0.2,16.1838,P-0682,ITEM-0676,Northern
8034,CA-2012-119690,2012,6/25/2012,First Class,MV-17485,Mark Van Huff,Consumer,Bangladesh,Rajshahi,Office Supplies,Binders,0.984,2,0.8,-1.476,P-1700,ITEM-1679,Northern
8035,CA-2012-119690,2012,6/25/2012,First Class,MV-17485,Mark Van Huff,Consumer,Bangladesh,Rajshahi,Furniture,Furnishings,75.384,9,0.6,-20.7306,P-1378,ITEM-1354,Northern
8036,CA-2012-119690,2012,6/25/2012,First Class,MV-17485,Mark Van Huff,Consumer,Bangladesh,Rajshahi,Office Supplies,Labels,4.608,2,0.2,1.6704,P-0746,ITEM-0737,Northern
8037,CA-2012-153738,2012,9/20/2012,First Class,AG-10270,Alejandro Grove,Consumer,Bangladesh,Khulna,Office Supplies,Binders,37.68,6,0,16.956,P-1376,ITEM-1352,Southern
8038,CA-2014-169012,2014,7/11/2014,Standard Class,BF-11275,Beth Fritzler,Corporate,Bangladesh,Dhaka,Office Supplies,Appliances,41.91,3,0,10.8966,P-1804,ITEM-1785,Central
8039,CA-2014-109393,2014,7/1/2014,Second Class,JC-15775,John Castell,Consumer,Bangladesh,Noakhali,Furniture,Bookcases,435.999,3,0.15,5.1294,P-1107,ITEM-1087,Eastern
8040,CA-2014-121489,2014,8/22/2014,Second Class,CM-11815,Candace McMahon,Corporate,Bangladesh,Rangamati,Furniture,Chairs,388.704,6,0.2,38.8704,P-0168,ITEM-0167,Eastern
8041,CA-2014-121489,2014,8/22/2014,Second Class,CM-11815,Candace McMahon,Corporate,Bangladesh,Rangamati,Office Supplies,Storage,572.58,6,0,34.3548,P-0622,ITEM-0616,Eastern
8042,CA-2014-121489,2014,8/22/2014,Second Class,CM-11815,Candace McMahon,Corporate,Bangladesh,Rangamati,Technology,Accessories,33.18,2,0,11.613,P-1351,ITEM-1328,Eastern
8043,US-2014-133081,2014,3/12/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,Bangladesh,Khulna,Technology,Accessories,63.88,4,0,24.9132,P-0405,ITEM-0401,Southern
8044,US-2014-133081,2014,3/12/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,Bangladesh,Khulna,Furniture,Furnishings,26.72,1,0,11.7568,P-1832,ITEM-1811,Southern
8045,CA-2014-165008,2014,9/16/2014,Second Class,DO-13645,Doug O'Connell,Consumer,Bangladesh,Faridpur,Office Supplies,Binders,295.056,9,0.2,106.9578,P-0103,ITEM-0103,Central
8046,CA-2013-145611,2013,9/21/2013,Standard Class,HA-14905,Helen Abelman,Consumer,Bangladesh,Bogura,Office Supplies,Appliances,393.25,5,0,129.7725,P-1153,ITEM-1132,Northern
8047,CA-2013-113600,2013,12/16/2013,Second Class,SH-20395,Shahid Hopkins,Consumer,Bangladesh,Chuadanga,Office Supplies,Binders,2.214,3,0.7,-1.476,P-1700,ITEM-1679,Southern
8048,CA-2014-130834,2014,11/4/2014,Second Class,JM-16195,Justin MacKendrick,Consumer,Bangladesh,Meherpur,Office Supplies,Paper,16.272,3,0.2,5.2884,P-0988,ITEM-0972,Southern
8049,CA-2013-168543,2013,7/4/2013,Standard Class,DK-13225,Dean Katz,Corporate,Bangladesh,Bogura,Office Supplies,Appliances,706.86,7,0,197.9208,P-1726,ITEM-1704,Northern
8050,CA-2011-144974,2011,9/26/2011,Standard Class,CM-12715,Craig Molinari,Corporate,Bangladesh,Panchagarh,Office Supplies,Binders,5.97,5,0.7,-4.577,P-0123,ITEM-0123,Northern
8051,CA-2011-144974,2011,9/26/2011,Standard Class,CM-12715,Craig Molinari,Corporate,Bangladesh,Panchagarh,Furniture,Furnishings,21.184,1,0.2,4.7664,P-0751,ITEM-0742,Northern
8052,CA-2011-144974,2011,9/26/2011,Standard Class,CM-12715,Craig Molinari,Corporate,Bangladesh,Panchagarh,Office Supplies,Appliances,41.376,6,0.2,3.1032,P-0023,ITEM-0023,Northern
8053,CA-2011-109904,2011,7/14/2011,Second Class,BF-10975,Barbara Fisher,Corporate,Bangladesh,Bogura,Office Supplies,Art,17.94,3,0,4.485,P-0880,ITEM-0865,Northern
8054,CA-2014-152205,2014,9/29/2014,Standard Class,SF-20965,Sylvia Foulston,Corporate,Bangladesh,Panchagarh,Office Supplies,Binders,2.655,1,0.7,-1.8585,P-0609,ITEM-0604,Northern
8055,CA-2012-121188,2012,8/28/2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,Bangladesh,Noakhali,Office Supplies,Storage,892.35,5,0,267.705,P-0519,ITEM-0514,Eastern
8056,CA-2012-121188,2012,8/28/2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,Bangladesh,Noakhali,Furniture,Bookcases,307.666,2,0.15,28.9568,P-0200,ITEM-0199,Eastern
8057,CA-2012-121188,2012,8/28/2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,Bangladesh,Noakhali,Office Supplies,Storage,728.82,9,0,29.1528,P-0460,ITEM-0456,Eastern
8058,CA-2012-121188,2012,8/28/2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,Bangladesh,Noakhali,Office Supplies,Binders,41.36,5,0.2,13.959,P-1340,ITEM-1316,Eastern
8059,CA-2012-121188,2012,8/28/2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,Bangladesh,Noakhali,Technology,Phones,43.176,3,0.2,15.1116,P-0832,ITEM-0819,Eastern
8060,CA-2012-121188,2012,8/28/2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,Bangladesh,Noakhali,Furniture,Furnishings,4.16,2,0,1.7472,P-1036,ITEM-0323,Eastern
8061,CA-2012-156013,2012,9/20/2012,Standard Class,TC-20980,Tamara Chand,Corporate,Bangladesh,Bogura,Office Supplies,Paper,61.4,5,0,28.858,P-0315,ITEM-0312,Northern
8062,CA-2012-156013,2012,9/20/2012,Standard Class,TC-20980,Tamara Chand,Corporate,Bangladesh,Bogura,Office Supplies,Binders,24.448,2,0.2,8.8624,P-1330,ITEM-1306,Northern
8063,CA-2013-132997,2013,11/8/2013,First Class,LW-17215,Luke Weiss,Consumer,Bangladesh,Bogura,Technology,Phones,263.96,4,0,71.2692,P-0507,ITEM-0502,Northern
8064,CA-2013-132997,2013,11/8/2013,First Class,LW-17215,Luke Weiss,Consumer,Bangladesh,Bogura,Technology,Phones,359.97,3,0,100.7916,P-1212,ITEM-1188,Northern
8065,CA-2013-132997,2013,11/8/2013,First Class,LW-17215,Luke Weiss,Consumer,Bangladesh,Bogura,Office Supplies,Paper,12.96,2,0,6.2208,P-1348,ITEM-1324,Northern
8066,CA-2013-132997,2013,11/8/2013,First Class,LW-17215,Luke Weiss,Consumer,Bangladesh,Bogura,Office Supplies,Storage,116.82,3,0,5.841,P-0042,ITEM-0042,Northern
8067,CA-2013-132997,2013,11/8/2013,First Class,LW-17215,Luke Weiss,Consumer,Bangladesh,Bogura,Office Supplies,Binders,276.784,2,0.2,89.9548,P-1592,ITEM-1575,Northern
8068,US-2012-160563,2012,10/20/2012,Standard Class,NS-18640,Noel Staavos,Corporate,Bangladesh,Noakhali,Technology,Accessories,239.97,3,0,86.3892,P-0429,ITEM-0424,Eastern
8069,US-2012-160563,2012,10/20/2012,Standard Class,NS-18640,Noel Staavos,Corporate,Bangladesh,Noakhali,Furniture,Furnishings,16.02,6,0,6.0876,P-1566,ITEM-1548,Eastern
8070,CA-2014-151750,2014,1/2/2014,Standard Class,JM-15250,Janet Martin,Consumer,Bangladesh,Rajshahi,Office Supplies,Storage,454.56,5,0.2,-107.958,P-0419,ITEM-0414,Northern
8071,CA-2014-151750,2014,1/2/2014,Standard Class,JM-15250,Janet Martin,Consumer,Bangladesh,Rajshahi,Furniture,Furnishings,141.42,5,0.6,-187.3815,P-1455,ITEM-1432,Northern
8072,CA-2014-151750,2014,1/2/2014,Standard Class,JM-15250,Janet Martin,Consumer,Bangladesh,Rajshahi,Furniture,Chairs,310.744,4,0.3,-26.6352,P-0638,ITEM-0632,Northern
8073,CA-2014-151750,2014,1/2/2014,Standard Class,JM-15250,Janet Martin,Consumer,Bangladesh,Rajshahi,Office Supplies,Art,12.736,4,0.2,2.2288,P-0704,ITEM-0697,Northern
8074,CA-2014-151750,2014,1/2/2014,Standard Class,JM-15250,Janet Martin,Consumer,Bangladesh,Rajshahi,Office Supplies,Binders,6.47,5,0.8,-9.705,P-0626,ITEM-0620,Northern
8075,CA-2014-151750,2014,1/2/2014,Standard Class,JM-15250,Janet Martin,Consumer,Bangladesh,Rajshahi,Office Supplies,Binders,13.748,14,0.8,-22.6842,P-0186,ITEM-0185,Northern
8076,CA-2014-151750,2014,1/2/2014,Standard Class,JM-15250,Janet Martin,Consumer,Bangladesh,Rajshahi,Office Supplies,Appliances,15.224,2,0.8,-38.8212,P-0514,ITEM-0509,Northern
8077,CA-2012-106187,2012,6/23/2012,Standard Class,RF-19345,Randy Ferguson,Corporate,Bangladesh,Dhaka,Furniture,Furnishings,27.42,3,0,9.3228,P-0646,ITEM-0640,Central
8078,CA-2012-106187,2012,6/23/2012,Standard Class,RF-19345,Randy Ferguson,Corporate,Bangladesh,Dhaka,Office Supplies,Binders,165.98,1,0,74.691,P-0897,ITEM-0881,Central
8079,CA-2012-106187,2012,6/23/2012,Standard Class,RF-19345,Randy Ferguson,Corporate,Bangladesh,Dhaka,Technology,Accessories,75,3,0,18,P-1372,ITEM-1348,Central
8080,US-2013-164945,2013,11/23/2013,Standard Class,CA-12055,Cathy Armstrong,Home Office,Bangladesh,Bogura,Office Supplies,Binders,134.272,8,0.2,46.9952,P-0302,ITEM-0299,Northern
8081,CA-2012-150714,2012,10/26/2012,Standard Class,KH-16690,Kristen Hastings,Corporate,Bangladesh,Mymensingh,Office Supplies,Labels,146.544,6,0.2,47.6268,P-0934,ITEM-0918,Central
8082,CA-2012-150714,2012,10/26/2012,Standard Class,KH-16690,Kristen Hastings,Corporate,Bangladesh,Mymensingh,Office Supplies,Paper,131.904,3,0.2,47.8152,P-1767,ITEM-1747,Central
8083,CA-2012-150714,2012,10/26/2012,Standard Class,KH-16690,Kristen Hastings,Corporate,Bangladesh,Mymensingh,Office Supplies,Appliances,203.88,5,0.2,20.388,P-0544,ITEM-0539,Central
8084,CA-2012-150714,2012,10/26/2012,Standard Class,KH-16690,Kristen Hastings,Corporate,Bangladesh,Mymensingh,Office Supplies,Binders,14.301,7,0.7,-10.4874,P-1283,ITEM-1259,Central
8085,CA-2012-150714,2012,10/26/2012,Standard Class,KH-16690,Kristen Hastings,Corporate,Bangladesh,Mymensingh,Office Supplies,Storage,718.64,10,0.2,-161.694,P-0436,ITEM-0431,Central
8086,CA-2013-105753,2013,10/21/2013,Standard Class,LC-16960,Lindsay Castell,Home Office,Bangladesh,Gazipur,Furniture,Furnishings,61.1,5,0,18.33,P-0391,ITEM-0387,Central
8087,CA-2014-120894,2014,4/29/2014,Standard Class,JL-15130,Jack Lebron,Consumer,Bangladesh,Meherpur,Office Supplies,Appliances,28.08,3,0.2,5.265,P-1268,ITEM-1243,Southern
8088,CA-2013-106621,2013,9/30/2013,Second Class,DM-12955,Dario Medina,Corporate,Bangladesh,Naogaon,Office Supplies,Art,10.496,4,0.2,1.1808,P-0837,ITEM-0824,Northern
8089,CA-2012-107020,2012,7/10/2012,Standard Class,MV-18190,Mike Vittorini,Consumer,Bangladesh,Noakhali,Office Supplies,Binders,39.92,2,0.2,12.974,P-0692,ITEM-0685,Eastern
8090,US-2012-117492,2012,8/7/2012,First Class,NS-18640,Noel Staavos,Corporate,Bangladesh,Narsingdi,Office Supplies,Appliances,77.58,9,0,20.1708,P-0023,ITEM-0023,Central
8091,CA-2011-101392,2011,12/7/2011,Standard Class,AS-10630,Ann Steele,Home Office,Bangladesh,Rangamati,Office Supplies,Storage,269.36,7,0,70.0336,P-1425,ITEM-1404,Eastern
8092,CA-2012-127502,2012,12/10/2012,Standard Class,MT-17815,Meg Tillman,Consumer,Bangladesh,Noakhali,Office Supplies,Labels,5.76,2,0,2.8224,P-0746,ITEM-0737,Eastern
8093,CA-2014-143658,2014,11/9/2014,Second Class,SR-20425,Sharelle Roach,Home Office,Bangladesh,Bogura,Office Supplies,Art,109.9,5,0,32.97,P-0941,ITEM-0925,Northern
8094,CA-2014-133046,2014,7/28/2014,Second Class,DK-13375,Dennis Kane,Consumer,Bangladesh,Rangamati,Furniture,Furnishings,23.88,3,0,10.5072,P-0741,ITEM-0034,Eastern
8095,CA-2014-133046,2014,7/28/2014,Second Class,DK-13375,Dennis Kane,Consumer,Bangladesh,Rangamati,Office Supplies,Paper,26.2,4,0,12.052,P-1255,ITEM-1230,Eastern
8096,CA-2014-133046,2014,7/28/2014,Second Class,DK-13375,Dennis Kane,Consumer,Bangladesh,Rangamati,Office Supplies,Paper,12.96,2,0,6.2208,P-1291,ITEM-1268,Eastern
8097,CA-2014-133046,2014,7/28/2014,Second Class,DK-13375,Dennis Kane,Consumer,Bangladesh,Rangamati,Technology,Accessories,234.95,5,0,32.893,P-0438,ITEM-0433,Eastern
8098,CA-2014-122798,2014,12/29/2014,Standard Class,SV-20935,Susan Vittorini,Consumer,Bangladesh,Bhola,Office Supplies,Storage,118.25,5,0,34.2925,P-0393,ITEM-0389,Southern
8099,CA-2014-122798,2014,12/29/2014,Standard Class,SV-20935,Susan Vittorini,Consumer,Bangladesh,Bhola,Office Supplies,Paper,4.28,1,0,1.926,P-1434,ITEM-1413,Southern
8100,CA-2013-169663,2013,3/11/2013,First Class,RH-19510,Rick Huthwaite,Home Office,Bangladesh,Noakhali,Technology,Accessories,26.85,3,0,5.1015,P-1045,ITEM-1025,Eastern
8101,CA-2013-169663,2013,3/11/2013,First Class,RH-19510,Rick Huthwaite,Home Office,Bangladesh,Noakhali,Technology,Machines,3357.6,3,0.2,377.73,P-1833,ITEM-1812,Eastern
8102,CA-2012-149846,2012,5/22/2012,Standard Class,SB-20185,Sarah Brown,Consumer,Bangladesh,Noakhali,Office Supplies,Labels,8.26,2,0,3.7996,P-0618,ITEM-0613,Eastern
8103,CA-2012-149846,2012,5/22/2012,Standard Class,SB-20185,Sarah Brown,Consumer,Bangladesh,Noakhali,Technology,Machines,2973.32,7,0.2,334.4985,P-0669,ITEM-0663,Eastern
8104,CA-2012-149846,2012,5/22/2012,Standard Class,SB-20185,Sarah Brown,Consumer,Bangladesh,Noakhali,Office Supplies,Storage,104.79,7,0,29.3412,P-0329,ITEM-0325,Eastern
8105,CA-2012-149846,2012,5/22/2012,Standard Class,SB-20185,Sarah Brown,Consumer,Bangladesh,Noakhali,Technology,Phones,775.728,6,0.2,58.1796,P-0298,ITEM-0295,Eastern
8106,CA-2014-159149,2014,2/18/2014,First Class,CR-12820,Cyra Reiten,Home Office,Bangladesh,Rajshahi,Furniture,Bookcases,89.0664,1,0.32,-17.0274,P-0420,ITEM-0415,Northern
